condition_idx,sample_idx,MW,LogP,QED,TPSA,HBD,HBA,RB,SA,C,N,O,S,F,Cl,Br,I,ring_count,scaffold_class,fg_ester,fg_amide,fg_amine,fg_alcohol,fg_halogen
31,1,237.28000000000003,1.7337,0.8164819794670627,48.300000000000004,0.0,4.0,3.0,2.5799999999999996,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
31,2,237.28000000000003,1.7337,0.8164819794670627,48.300000000000004,0.0,4.0,3.0,2.5799999999999996,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
31,3,237.28000000000003,1.7337,0.8164819794670627,48.300000000000004,0.0,4.0,3.0,2.5799999999999996,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
31,4,237.28000000000003,1.7337,0.8164819794670627,48.300000000000004,0.0,4.0,3.0,2.5799999999999996,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
31,5,237.28000000000003,1.7337,0.8164819794670627,48.300000000000004,0.0,4.0,3.0,2.5799999999999996,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
31,6,237.28000000000003,1.7337,0.8164819794670627,48.300000000000004,0.0,4.0,3.0,2.5799999999999996,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
31,7,237.28000000000003,1.7337,0.8164819794670627,48.300000000000004,0.0,4.0,3.0,2.5799999999999996,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
32,0,608.7349999999999,6.859400000000009,0.2706099989659305,72.86,1.0,8.0,3.0,5.1899999999999995,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
32,1,608.7349999999999,6.859400000000009,0.2706099989659305,72.86,1.0,8.0,3.0,5.1899999999999995,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
32,2,608.7349999999999,6.859400000000009,0.2706099989659305,72.86,1.0,8.0,3.0,5.1899999999999995,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
32,3,608.7349999999999,6.859400000000009,0.2706099989659305,72.86,1.0,8.0,3.0,5.1899999999999995,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
32,4,608.7349999999999,6.859400000000009,0.2706099989659305,72.86,1.0,8.0,3.0,5.1899999999999995,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
32,5,608.7349999999999,6.859400000000009,0.2706099989659305,72.86,1.0,8.0,3.0,5.1899999999999995,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
32,6,608.7349999999999,6.859400000000009,0.2706099989659305,72.86,1.0,8.0,3.0,5.1899999999999995,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
32,7,608.7349999999999,6.859400000000009,0.2706099989659305,72.86,1.0,8.0,3.0,5.1899999999999995,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
33,0,361.44900000000007,3.024000000000002,0.7739536769401105,61.36000000000001,1.0,5.0,4.0,3.4899999999999998,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
33,1,361.44900000000007,3.024000000000002,0.7739536769401105,61.36000000000001,1.0,5.0,4.0,3.4899999999999998,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
33,2,361.44900000000007,3.024000000000002,0.7739536769401105,61.36000000000001,1.0,5.0,4.0,3.4899999999999998,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
33,3,361.44900000000007,3.024000000000002,0.7739536769401105,61.36000000000001,1.0,5.0,4.0,3.4899999999999998,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
33,4,361.44900000000007,3.024000000000002,0.7739536769401105,61.36000000000001,1.0,5.0,4.0,3.4899999999999998,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
33,5,361.44900000000007,3.024000000000002,0.7739536769401105,61.36000000000001,1.0,5.0,4.0,3.4899999999999998,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
33,6,361.44900000000007,3.024000000000002,0.7739536769401105,61.36000000000001,1.0,5.0,4.0,3.4899999999999998,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
33,7,361.44900000000007,3.024000000000002,0.7739536769401105,61.36000000000001,1.0,5.0,4.0,3.4899999999999998,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
34,0,382.50400000000025,3.5638000000000023,0.8108337285903121,42.010000000000005,0.0,4.0,4.0,3.44,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
34,1,382.50400000000025,3.5638000000000023,0.8108337285903121,42.010000000000005,0.0,4.0,4.0,3.44,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
34,2,382.50400000000025,3.5638000000000023,0.8108337285903121,42.010000000000005,0.0,4.0,4.0,3.44,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
34,3,382.50400000000025,3.5638000000000023,0.8108337285903121,42.010000000000005,0.0,4.0,4.0,3.44,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
34,4,382.50400000000025,3.5638000000000023,0.8108337285903121,42.010000000000005,0.0,4.0,4.0,3.44,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
34,5,382.50400000000025,3.5638000000000023,0.8108337285903121,42.010000000000005,0.0,4.0,4.0,3.44,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
34,6,382.50400000000025,3.5638000000000023,0.8108337285903121,42.010000000000005,0.0,4.0,4.0,3.44,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
34,7,382.50400000000025,3.5638000000000023,0.8108337285903121,42.010000000000005,0.0,4.0,4.0,3.44,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
35,0,470.26700000000005,3.783800000000002,0.3649214022134405,96.74000000000001,2.0,5.0,7.0,3.2,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
35,1,470.26700000000005,3.783800000000002,0.3649214022134405,96.74000000000001,2.0,5.0,7.0,3.2,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
35,2,470.26700000000005,3.783800000000002,0.3649214022134405,96.74000000000001,2.0,5.0,7.0,3.2,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
35,3,470.26700000000005,3.783800000000002,0.3649214022134405,96.74000000000001,2.0,5.0,7.0,3.2,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
35,4,470.26700000000005,3.783800000000002,0.3649214022134405,96.74000000000001,2.0,5.0,7.0,3.2,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
35,5,470.26700000000005,3.783800000000002,0.3649214022134405,96.74000000000001,2.0,5.0,7.0,3.2,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
35,6,470.26700000000005,3.783800000000002,0.3649214022134405,96.74000000000001,2.0,5.0,7.0,3.2,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
35,7,470.26700000000005,3.783800000000002,0.3649214022134405,96.74000000000001,2.0,5.0,7.0,3.2,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
36,0,386.8650000000001,-0.2238000000000005,0.5261134502946917,131.34,4.0,10.0,4.0,3.83,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
36,1,386.8650000000001,-0.2238000000000005,0.5261134502946917,131.34,4.0,10.0,4.0,3.83,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
36,2,386.8650000000001,-0.2238000000000005,0.5261134502946917,131.34,4.0,10.0,4.0,3.83,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
36,3,386.8650000000001,-0.2238000000000005,0.5261134502946917,131.34,4.0,10.0,4.0,3.83,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
36,4,386.8650000000001,-0.2238000000000005,0.5261134502946917,131.34,4.0,10.0,4.0,3.83,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
36,5,386.8650000000001,-0.2238000000000005,0.5261134502946917,131.34,4.0,10.0,4.0,3.83,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
36,6,386.8650000000001,-0.2238000000000005,0.5261134502946917,131.34,4.0,10.0,4.0,3.83,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
36,7,386.8650000000001,-0.2238000000000005,0.5261134502946917,131.34,4.0,10.0,4.0,3.83,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
37,0,355.482,4.200970000000003,0.747225104740126,32.02,1.0,4.0,4.0,3.35,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
37,1,355.482,4.200970000000003,0.747225104740126,32.02,1.0,4.0,4.0,3.35,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
37,2,355.482,4.200970000000003,0.747225104740126,32.02,1.0,4.0,4.0,3.35,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
37,3,355.482,4.200970000000003,0.747225104740126,32.02,1.0,4.0,4.0,3.35,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
37,4,355.482,4.200970000000003,0.747225104740126,32.02,1.0,4.0,4.0,3.35,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
37,5,355.482,4.200970000000003,0.747225104740126,32.02,1.0,4.0,4.0,3.35,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
37,6,355.482,4.200970000000003,0.747225104740126,32.02,1.0,4.0,4.0,3.35,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
37,7,355.482,4.200970000000003,0.747225104740126,32.02,1.0,4.0,4.0,3.35,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
38,0,554.6390000000004,6.896800000000008,0.3030459653513009,91.29000000000002,1.0,7.0,8.0,4.49,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
38,1,554.6390000000004,6.896800000000008,0.3030459653513009,91.29000000000002,1.0,7.0,8.0,4.49,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
38,2,554.6390000000004,6.896800000000008,0.3030459653513009,91.29000000000002,1.0,7.0,8.0,4.49,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
38,3,554.6390000000004,6.896800000000008,0.3030459653513009,91.29000000000002,1.0,7.0,8.0,4.49,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
38,4,554.6390000000004,6.896800000000008,0.3030459653513009,91.29000000000002,1.0,7.0,8.0,4.49,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
38,5,554.6390000000004,6.896800000000008,0.3030459653513009,91.29000000000002,1.0,7.0,8.0,4.49,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
38,6,554.6390000000004,6.896800000000008,0.3030459653513009,91.29000000000002,1.0,7.0,8.0,4.49,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
38,7,554.6390000000004,6.896800000000008,0.3030459653513009,91.29000000000002,1.0,7.0,8.0,4.49,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
39,0,338.43300000000005,0.3601700000000007,0.16762849911219133,128.29999999999998,6.0,4.0,9.0,2.78,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
39,1,338.43300000000005,0.3601700000000007,0.16762849911219133,128.29999999999998,6.0,4.0,9.0,2.78,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
39,2,338.43300000000005,0.3601700000000007,0.16762849911219133,128.29999999999998,6.0,4.0,9.0,2.78,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
39,3,338.43300000000005,0.3601700000000007,0.16762849911219133,128.29999999999998,6.0,4.0,9.0,2.78,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
39,4,338.43300000000005,0.3601700000000007,0.16762849911219133,128.29999999999998,6.0,4.0,9.0,2.78,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
39,5,338.43300000000005,0.3601700000000007,0.16762849911219133,128.29999999999998,6.0,4.0,9.0,2.78,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
39,6,338.43300000000005,0.3601700000000007,0.16762849911219133,128.29999999999998,6.0,4.0,9.0,2.78,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
39,7,338.43300000000005,0.3601700000000007,0.16762849911219133,128.29999999999998,6.0,4.0,9.0,2.78,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
40,0,287.277938,-0.9206000000000003,0.6494140206932156,104.55000000000001,3.0,6.0,5.0,2.94,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
40,1,287.277938,-0.9206000000000003,0.6494140206932156,104.55000000000001,3.0,6.0,5.0,2.94,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
40,2,287.277938,-0.9206000000000003,0.6494140206932156,104.55000000000001,3.0,6.0,5.0,2.94,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
40,3,287.277938,-0.9206000000000003,0.6494140206932156,104.55000000000001,3.0,6.0,5.0,2.94,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
40,4,287.277938,-0.9206000000000003,0.6494140206932156,104.55000000000001,3.0,6.0,5.0,2.94,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
40,5,287.277938,-0.9206000000000003,0.6494140206932156,104.55000000000001,3.0,6.0,5.0,2.94,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
40,6,287.277938,-0.9206000000000003,0.6494140206932156,104.55000000000001,3.0,6.0,5.0,2.94,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
40,7,287.277938,-0.9206000000000003,0.6494140206932156,104.55000000000001,3.0,6.0,5.0,2.94,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
41,0,646.6999999999999,6.151100000000007,0.22259409608184264,87.74,2.0,5.0,11.0,4.489999999999999,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
41,1,646.6999999999999,6.151100000000007,0.22259409608184264,87.74,2.0,5.0,11.0,4.489999999999999,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
41,2,646.6999999999999,6.151100000000007,0.22259409608184264,87.74,2.0,5.0,11.0,4.489999999999999,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
41,3,646.6999999999999,6.151100000000007,0.22259409608184264,87.74,2.0,5.0,11.0,4.489999999999999,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
41,4,646.6999999999999,6.151100000000007,0.22259409608184264,87.74,2.0,5.0,11.0,4.489999999999999,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
41,5,646.6999999999999,6.151100000000007,0.22259409608184264,87.74,2.0,5.0,11.0,4.489999999999999,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
41,6,646.6999999999999,6.151100000000007,0.22259409608184264,87.74,2.0,5.0,11.0,4.489999999999999,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
41,7,646.6999999999999,6.151100000000007,0.22259409608184264,87.74,2.0,5.0,11.0,4.489999999999999,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
42,0,267.28499999999997,0.4817,0.511432306562191,118.49000000000001,3.0,5.0,6.0,2.58,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
42,1,267.28499999999997,0.4817,0.511432306562191,118.49000000000001,3.0,5.0,6.0,2.58,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
42,2,267.28499999999997,0.4817,0.511432306562191,118.49000000000001,3.0,5.0,6.0,2.58,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
42,3,267.28499999999997,0.4817,0.511432306562191,118.49000000000001,3.0,5.0,6.0,2.58,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
42,4,267.28499999999997,0.4817,0.511432306562191,118.49000000000001,3.0,5.0,6.0,2.58,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
42,5,267.28499999999997,0.4817,0.511432306562191,118.49000000000001,3.0,5.0,6.0,2.58,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
42,6,267.28499999999997,0.4817,0.511432306562191,118.49000000000001,3.0,5.0,6.0,2.58,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
42,7,267.28499999999997,0.4817,0.511432306562191,118.49000000000001,3.0,5.0,6.0,2.58,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
43,0,305.381,3.5974200000000023,0.8003341498656221,46.92,1.0,3.0,4.0,2.9599999999999995,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
43,1,305.381,3.5974200000000023,0.8003341498656221,46.92,1.0,3.0,4.0,2.9599999999999995,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
43,2,305.381,3.5974200000000023,0.8003341498656221,46.92,1.0,3.0,4.0,2.9599999999999995,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
43,3,305.381,3.5974200000000023,0.8003341498656221,46.92,1.0,3.0,4.0,2.9599999999999995,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
43,4,305.381,3.5974200000000023,0.8003341498656221,46.92,1.0,3.0,4.0,2.9599999999999995,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
43,5,305.381,3.5974200000000023,0.8003341498656221,46.92,1.0,3.0,4.0,2.9599999999999995,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
43,6,305.381,3.5974200000000023,0.8003341498656221,46.92,1.0,3.0,4.0,2.9599999999999995,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
43,7,305.381,3.5974200000000023,0.8003341498656221,46.92,1.0,3.0,4.0,2.9599999999999995,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
44,0,343.883,4.166700000000004,0.7794935310560289,18.84,0.0,2.0,3.0,3.0399999999999996,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
44,1,343.883,4.166700000000004,0.7794935310560289,18.84,0.0,2.0,3.0,3.0399999999999996,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
44,2,343.883,4.166700000000004,0.7794935310560289,18.84,0.0,2.0,3.0,3.0399999999999996,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
44,3,343.883,4.166700000000004,0.7794935310560289,18.84,0.0,2.0,3.0,3.0399999999999996,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
44,4,343.883,4.166700000000004,0.7794935310560289,18.84,0.0,2.0,3.0,3.0399999999999996,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
44,5,343.883,4.166700000000004,0.7794935310560289,18.84,0.0,2.0,3.0,3.0399999999999996,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
44,6,343.883,4.166700000000004,0.7794935310560289,18.84,0.0,2.0,3.0,3.0399999999999996,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
44,7,343.883,4.166700000000004,0.7794935310560289,18.84,0.0,2.0,3.0,3.0399999999999996,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
45,0,602.8530000000001,5.94130000000001,0.2324388401697892,116.45000000000002,4.0,6.0,4.0,4.550000000000001,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
45,1,602.8530000000001,5.94130000000001,0.2324388401697892,116.45000000000002,4.0,6.0,4.0,4.550000000000001,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
45,2,602.8530000000001,5.94130000000001,0.2324388401697892,116.45000000000002,4.0,6.0,4.0,4.550000000000001,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
45,3,602.8530000000001,5.94130000000001,0.2324388401697892,116.45000000000002,4.0,6.0,4.0,4.550000000000001,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
45,4,602.8530000000001,5.94130000000001,0.2324388401697892,116.45000000000002,4.0,6.0,4.0,4.550000000000001,45.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
45,5,602.8530000000001,5.94130000000001,0.2324388401697892,116.45000000000002,4.0,6.0,4.0,4.550000000000001,45.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0
45,6,602.8530000000001,5.94130000000001,0.2324388401697892,116.45000000000002,4.0,6.0,4.0,4.550000000000001,45.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,4.0
45,7,602.8530000000001,5.94130000000001,0.2324388401697892,116.45000000000002,4.0,6.0,4.0,4.550000000000001,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0
46,0,424.2400000000002,3.1054000000000013,0.7193417902088316,98.25,2.0,6.0,5.0,3.59,1.0,8.0,12.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
46,1,424.2400000000002,3.1054000000000013,0.7193417902088316,98.25,2.0,6.0,5.0,3.59,45.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
46,2,424.2400000000002,3.1054000000000013,0.7193417902088316,98.25,2.0,6.0,5.0,3.59,45.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
46,3,424.2400000000002,3.1054000000000013,0.7193417902088316,98.25,2.0,6.0,5.0,3.59,45.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
